platform,item_id,title,price,currency,condition,brand,size,seller,location,image_url,url,listed_at,fetched_at,search_query
ebay,v1|257395314031|0,Montbell Arctic Puffer Jacket,193.10,GBP,Pre-owned - Good,,,summercourses099,GB,,https://www.ebay.co.uk/itm/257395314031?_skw=Montbell+Jacket&hash=item3bedf4cd6f:g:cLEAAeSwDAJprIzD,,2026-03-16T23:26:40.281843+00:00,Montbell Jacket
ebay,v1|168213268978|0,Montbell Long Down Puffer Jacket Graphite Size M 95 Womens Coat,69.99,GBP,Pre-owned - Excellent,,,thelookingglass_wardrobe,GB,,https://www.ebay.co.uk/itm/168213268978?_skw=Montbell+Jacket&hash=item272a4ac9f2:g:Uh0AAeSw2VFpQqS-,,2026-03-16T23:26:40.281855+00:00,Montbell Jacket
ebay,v1|168213229129|0,Montbell 800 Fill Down Jacket Womens S Pertex Plum Purple Lightweight,64.99,GBP,Pre-owned - Good,,,thelookingglass_wardrobe,GB,,https://www.ebay.co.uk/itm/168213229129?_skw=Montbell+Jacket&hash=item272a4a2e49:g:~voAAeSwTklpOt~7,,2026-03-16T23:26:40.281859+00:00,Montbell Jacket
ebay,v1|336468044687|0,Montbell Green Lightweight Waterproof Jacket Size L,52.70,GBP,Pre-owned - Excellent,,,lorimergardner,GB,,https://www.ebay.co.uk/itm/336468044687?_skw=Montbell+Jacket&hash=item4e570eeb8f:g:tUwAAeSw779prEA-,,2026-03-16T23:26:40.281864+00:00,Montbell Jacket
ebay,v1|188130221334|0,Montbell Womens Long Down Coat S 90 Fur Hood Black Puffer Jacket,85.99,GBP,Pre-owned - Excellent,,,simsterlib,GB,,https://www.ebay.co.uk/itm/188130221334?_skw=Montbell+Jacket&hash=item2bcd6f5d16:g:Qu8AAeSw8~ppOF6W,,2026-03-16T23:26:40.281869+00:00,Montbell Jacket
ebay,v1|127724582280|0,Vintage Montbell Men’s Down Blue/Black Puffer Jacket | XL,78.69,GBP,Pre-owned - Fair,,,pigeonfleamarket,GB,,https://www.ebay.co.uk/itm/127724582280?_skw=Montbell+Jacket&hash=item1dbcfa7588:g:Lx4AAeSwqAhpq-FL,,2026-03-16T23:26:40.281874+00:00,Montbell Jacket
ebay,v1|127724582010|0,Vintage Montbell Men’s Down Yellow Puffer Jacket | M,78.69,GBP,Pre-owned - Good,,,pigeonfleamarket,GB,,https://www.ebay.co.uk/itm/127724582010?_skw=Montbell+Jacket&hash=item1dbcfa747a:g:FHoAAeSwHxppq-Es,,2026-03-16T23:26:40.281879+00:00,Montbell Jacket
ebay,v1|188128311205|0,Montbell Mens Lightweight Down Jacket L Black 80/20 Fill Packable Warm,80.99,GBP,Pre-owned - Excellent,,,simsterlib,GB,,https://www.ebay.co.uk/itm/188128311205?_skw=Montbell+Jacket&hash=item2bcd5237a5:g:VQYAAeSwYFlpNzvP,,2026-03-16T23:26:40.281885+00:00,Montbell Jacket
ebay,v1|188128310467|0,Montbell Men's Rain Trekker Jacket Dark Green Size Large,250.00,GBP,New with tags,,,bazarr101,GB,,https://www.ebay.co.uk/itm/188128310467?_skw=Montbell+Jacket&hash=item2bcd5234c3:g:bVQAAeSwnCdpqyjm,,2026-03-16T23:26:40.281890+00:00,Montbell Jacket
ebay,v1|177927302209|0,Montbell Rain Jacket Mens Medium Lightweight Hiking Storm Crusier Coat Orange,149.99,GBP,Pre-owned - Good,,,openoutfit,GB,,https://www.ebay.co.uk/itm/177927302209?_skw=Montbell+Jacket&hash=item296d4b2c41:g:fLUAAeSwKnlpquLw,,2026-03-16T23:26:40.281903+00:00,Montbell Jacket
ebay,v1|389705114982|0,Montbell Jacket Size Small,68.30,GBP,Used,,,belcraw-23,GB,,https://www.ebay.co.uk/itm/389705114982?_skw=Montbell+Jacket&hash=item5abc3c2566:g:MWUAAeSwZX9pqjag,,2026-03-16T23:26:40.281912+00:00,Montbell Jacket
ebay,v1|406740242057|0,Montbell Versalite Jacket Gray Men's Size L Super Hydro Breeze(R) 2.5 Layer Used,133.82,GBP,Pre-owned - Good,,,minihusky-5,GB,,https://www.ebay.co.uk/itm/406740242057?_skw=Montbell+Jacket&hash=item5eb39b8e89:g:mGIAAeSwZQRpqecN,,2026-03-16T23:26:40.281915+00:00,Montbell Jacket
ebay,v1|127720752028|0,Montbell Men’s Teal Ex 800 Down Jacket - Men’s Large,135.90,GBP,Pre-owned - Excellent,,,stepheavyuk,GB,,https://www.ebay.co.uk/itm/127720752028?_skw=Montbell+Jacket&hash=item1dbcc0039c:g:lkwAAeSwVqdpqd04,,2026-03-16T23:26:40.281920+00:00,Montbell Jacket
ebay,v1|389703378964|0,Montbell Kids Haven Down Parka Jacket Navy Blue Size 150 (Age 11-13 Years),26.69,GBP,Pre-owned - Good,,,your_best_click,GB,,https://www.ebay.co.uk/itm/389703378964?_skw=Montbell+Jacket&hash=item5abc21a814:g:pzsAAeSwG-Jpldhc,,2026-03-16T23:26:40.281924+00:00,Montbell Jacket
ebay,v1|188121680676|0,Montbell EX800 800 Fill Down Jacket Black Men’s M Ultralight Puffer Japan L,146.29,GBP,Pre-owned - Excellent,,,ga-319810,GB,,https://www.ebay.co.uk/itm/188121680676?_skw=Montbell+Jacket&hash=item2bcced0b24:g:UU0AAeSwojBpqOBK,,2026-03-16T23:26:40.281934+00:00,Montbell Jacket
ebay,v1|188121603272|0,Montbell EX800 Hooded Down Jacket Men’s Medium Navy/Blue Ultralight Puffer Coat,146.29,GBP,Pre-owned - Excellent,,,ga-319810,GB,,https://www.ebay.co.uk/itm/188121603272?_skw=Montbell+Jacket&hash=item2bccebdcc8:g:1QEAAeSwMA9pqNka,,2026-03-16T23:26:40.281938+00:00,Montbell Jacket
ebay,v1|298129347814|0,Montbell waterproof jacket size M rain trekker hiker jacket in blue nylon thin,46.46,GBP,Pre-owned - Excellent,,,kong-8316,GB,,https://www.ebay.co.uk/itm/298129347814?_skw=Montbell+Jacket&hash=item4569e4d4e6:g:7soAAeSwZQRpqKGe,,2026-03-16T23:26:40.281942+00:00,Montbell Jacket
ebay,v1|236668810780|0,Montbell Vintage Women’s Puffer Jacket Pink S,57.90,GBP,Pre-owned - Good,,,calli-hanna,GB,,https://www.ebay.co.uk/itm/236668810780?_skw=Montbell+Jacket&hash=item371a8f761c:g:KvkAAeSw9vJpqG~m,,2026-03-16T23:26:40.281947+00:00,Montbell Jacket
ebay,v1|188120456566|0,Montbell Brown goose down filled jacket Korean export in woman's M,31.08,GBP,Pre-owned - Excellent,,,retro.sleeve,GB,,https://www.ebay.co.uk/itm/188120456566?_skw=Montbell+Jacket&hash=item2bccda5d76:g:7O8AAeSw5nxpp1Y-,,2026-03-16T23:26:40.281952+00:00,Montbell Jacket
ebay,v1|366245727511|0,Black Montbell Technical Windbreaker Jacket | Size: M,83.90,GBP,Pre-owned - Excellent,,,edd1e_mc,GB,,https://www.ebay.co.uk/itm/366245727511?_skw=Montbell+Jacket&hash=item5545f24d17:g:aN0AAeSwO61pqFlj,,2026-03-16T23:26:40.281956+00:00,Montbell Jacket
ebay,v1|336461967318|0,Vintage Montbell Rare Puffer Yellow Jacket Women's Hooded Size M 12,95.34,GBP,Pre-owned - Good,,,sergiys33,GB,,https://www.ebay.co.uk/itm/336461967318?_skw=Montbell+Jacket&hash=item4e56b22fd6:g:wXAAAOSwZENniPDi,,2026-03-16T23:26:40.281970+00:00,Montbell Jacket
ebay,v1|277771487011|0,Montbell Black Down Parka Fur Hood Jacket Size 85 XS 01382,85.00,GBP,Pre-owned - Good,,,anthonyhammett,GB,,https://www.ebay.co.uk/itm/277771487011?_skw=Montbell+Jacket&hash=item40ac788723:g:3jQAAeSwCzBppx0l,,2026-03-16T23:26:40.281975+00:00,Montbell Jacket
ebay,v1|406733016323|0,Montbell Down Jacket Mens XL Blue Denim Effect Puffer Feather Insulated Warm,60.00,GBP,Pre-owned - Excellent,,,retroresellingltd,GB,,https://www.ebay.co.uk/itm/406733016323?_skw=Montbell+Jacket&hash=item5eb32d4d03:g:GYIAAeSwXH1ppgK9,,2026-03-16T23:26:40.281979+00:00,Montbell Jacket
ebay,v1|177910708187|0,"Montbell Technical Vintage Jacket (Blue) - Men’s L, Great Condition",89.09,GBP,Pre-owned - Good,,,avresells_09,GB,,https://www.ebay.co.uk/itm/177910708187?_skw=Montbell+Jacket&hash=item296c4df7db:g:QEsAAeSw3wlppJS-,,2026-03-16T23:26:40.282007+00:00,Montbell Jacket
ebay,v1|257386105062|0,Montbell Powder Glide Parka Mens royal blue M ski jacket 23'' p2p VERY RARE,208.70,GBP,Pre-owned - Excellent,,,bede-haus,GB,,https://www.ebay.co.uk/itm/257386105062?_skw=Montbell+Jacket&hash=item3bed6848e6:g:rTgAAeSwWERppGvl,,2026-03-16T23:26:40.282015+00:00,Montbell Jacket
ebay,v1|389685802530|0,Montbell Windbreaker Jacket Large,38.99,GBP,Pre-owned - Good,,,ann-var0,GB,,https://www.ebay.co.uk/itm/389685802530?_skw=Montbell+Jacket&hash=item5abb157622:g:YQcAAeSwI2RpGvYk,,2026-03-16T23:26:40.282025+00:00,Montbell Jacket
ebay,v1|389685795489|0,Montbell Climalight Packable Windbreaker Jacket Medium,42.99,GBP,Pre-owned - Good,,,ann-var0,GB,,https://www.ebay.co.uk/itm/389685795489?_skw=Montbell+Jacket&hash=item5abb155aa1:g:VxMAAeSwrAxpGviX,,2026-03-16T23:26:40.282030+00:00,Montbell Jacket
ebay,v1|376999194366|0,Montbell EX 800 Men’s Black Down Jacket BNWT Size X-Large,115.10,GBP,New with tags,,,cardexuk,GB,,https://www.ebay.co.uk/itm/376999194366?_skw=Montbell+Jacket&hash=item57c6e72efe:g:8L8AAeSwDSxpo1YN,,2026-03-16T23:26:40.282041+00:00,Montbell Jacket
ebay,v1|206101086924|0,Montbell Green Down Puffer Logo Jacket | NEW WITH PACKAGING,120.00,GBP,New with tags,,,nansisneakers,GB,,https://www.ebay.co.uk/itm/206101086924?_skw=Montbell+Jacket&hash=item2ffc9502cc:g:0koAAeSwD8Npovn8,,2026-03-16T23:26:40.282046+00:00,Montbell Jacket
ebay,v1|406727775357|0,Montbell Two Tone Green Soft Shell Jacket Waterproof Windbreaker Size Medium,80.00,GBP,Pre-owned - Excellent,,,leoew57,GB,,https://www.ebay.co.uk/itm/406727775357?_skw=Montbell+Jacket&hash=item5eb2dd547d:g:FtgAAeSweSppoubJ,,2026-03-16T23:26:40.282050+00:00,Montbell Jacket
ebay,v1|358268828302|0,Montbell Down Jacket Mens Medium 95 Grey Hood Missing,34.99,GBP,Pre-owned - Good,,,shiretrader1,GB,,https://www.ebay.co.uk/itm/358268828302?_skw=Montbell+Jacket&hash=item536a7c7a8e:g:LgsAAOSwF3pngBbY,,2026-03-16T23:26:40.282055+00:00,Montbell Jacket
