platform,item_id,title,price,currency,condition,brand,size,seller,location,image_url,url,listed_at,fetched_at,search_query
ebay,v1|366087776356|0,"Authentic Black Balenciaga Arena Low, UK 6 EU 39",208.70,GBP,Pre-owned - Good,,,6princess6,GB,,https://www.ebay.co.uk/itm/366087776356?_skw=Balenciaga+Arena&hash=item553c882864:g:CrwAAeSw-Y5pUcjl,,2026-03-09T13:14:57.279022+00:00,Balenciaga Arena
ebay,v1|136886906262|0,Black Balenciaga Arena OG Sneakers / Shoes / Trainers - EU 40 (UK7/8),208.69,GBP,Pre-owned - Good,,,ajaypa_1,GB,,https://www.ebay.co.uk/itm/136886906262?_skw=Balenciaga+Arena&hash=item1fdf186d96:g:sR0AAeSwyPRpTkw9,,2026-03-09T13:14:57.279026+00:00,Balenciaga Arena
ebay,v1|127579774248|0,Balenciaga Arena Snakeskin High Top Trainers- Size UK9,286.70,GBP,Pre-owned - Good,,,ekulsstore,GB,,https://www.ebay.co.uk/itm/127579774248?_skw=Balenciaga+Arena&hash=item1db458dd28:g:LmoAAeSwOA1pSpmJ,,2026-03-09T13:14:57.279031+00:00,Balenciaga Arena
ebay,v1|287018593689|0,Balenciaga Arena Low Rouge/Red Mens UK8 EU42,414.70,GBP,New with box,,,thomcfa_93,GB,,https://www.ebay.co.uk/itm/287018593689?_skw=Balenciaga+Arena&hash=item42d3a42d99:g:nS0AAeSwKxdpRA93,,2026-03-09T13:14:57.279035+00:00,Balenciaga Arena
ebay,v1|147039604937|0,Balenciaga Arena UK 9,156.70,GBP,Pre-owned - Good,,,snapsydirect,GB,,https://www.ebay.co.uk/itm/147039604937?_skw=Balenciaga+Arena&hash=item223c3e50c9:g:ilEAAeSwCQBpRALt,,2026-03-09T13:14:57.279039+00:00,Balenciaga Arena
ebay,v1|406491477531|0,Red Balenciagas Arenas Mid Size 7uk,302.30,GBP,Pre-owned - Good,,,phil_61927,GB,,https://www.ebay.co.uk/itm/406491477531?_skw=Balenciaga+Arena&hash=item5ea4c7b61b:g:moYAAeSwppJpQ0Fs,,2026-03-09T13:14:57.279043+00:00,Balenciaga Arena
ebay,v1|187845321083|0,Balenciaga Arena High Top Sneakers Navy Blue Suede Size 42 Authentic,271.10,GBP,Pre-owned - Good,,,ayoledge,GB,,https://www.ebay.co.uk/itm/187845321083?_skw=Balenciaga+Arena&hash=item2bbc74217b:g:iEsAAeSwNDppQLcq,,2026-03-09T13:14:57.279046+00:00,Balenciaga Arena
ebay,v1|227132037643|0,Balenciaga Arena Low Sneakers Navy Leather Size 41 (565558),260.70,GBP,New with box,,,keco-614,GB,,https://www.ebay.co.uk/itm/227132037643?_skw=Balenciaga+Arena&hash=item34e21fda0b:g:fRsAAeSwlo1pPzZE,,2026-03-09T13:14:57.279051+00:00,Balenciaga Arena
ebay,v1|277576473547|0,Balenciaga Arena Low Top Sneakers - Size 43,125.50,GBP,Pre-owned - Good,,,kajami_0,GB,,https://www.ebay.co.uk/itm/277576473547?_skw=Balenciaga+Arena&hash=item40a0d8dbcb:g:Mu8AAeSw2FtpPqF6,,2026-03-09T13:14:57.279056+00:00,Balenciaga Arena
ebay,v1|397375392806|0,Balenciaga Arenas Snakeskin Size 8 EU 41 Men's Trainers Sneakers,302.30,GBP,Pre-owned - Good,,,x76mp64,GB,,https://www.ebay.co.uk/itm/397375392806?_skw=Balenciaga+Arena&hash=item5c856b4c26:g:qxsAAeSwtexpOJAl,,2026-03-09T13:14:57.279061+00:00,Balenciaga Arena
