platform,item_id,title,price,currency,condition,brand,size,seller,location,image_url,url,listed_at,fetched_at,search_query
ebay,v1|157683837996|0,Alexander McQueen Skull Scarf – Pink with Red Skulls – Made in Italy,103.66,GBP,Pre-owned - Excellent,,,chelseagirl90,GB,,https://www.ebay.co.uk/itm/157683837996?_skw=Alexander+Mcqueen+Scarf&hash=item24b6b06c2c:g:eFwAAeSw9MVpkcuW,,2026-03-09T13:14:57.685340+00:00,Alexander Mcqueen Scarf
ebay,v1|397609948552|0,Vintage Alexander McQueen 100% Silk Tartan Plaid Scarf 132cm Skull Shawl Grunge,146.30,GBP,Pre-owned - Excellent,,,pormur11,GB,,https://www.ebay.co.uk/itm/397609948552?_skw=Alexander+Mcqueen+Scarf&hash=item5c93665588:g:yvIAAeSwIyhpkO0U,,2026-03-09T13:14:57.685347+00:00,Alexander Mcqueen Scarf
ebay,v1|117037728831|0,Alexander McQueen White Silk Skull Scarf Rolled Edges Square 90 x 90 New W/Tags,175.00,GBP,New with tags,,,kaz-sandvika,GB,,https://www.ebay.co.uk/itm/117037728831?_skw=Alexander+Mcqueen+Scarf&hash=item1b3ffe043f:g:oPkAAeSwoYRoX9~s,,2026-03-09T13:14:57.685351+00:00,Alexander Mcqueen Scarf
ebay,v1|147152812838|0,Alexander McQueen Blue And Black Skull Scarf,63.10,GBP,Pre-owned - Fair,,,hollbrya_92,GB,,https://www.ebay.co.uk/itm/147152812838?_skw=Alexander+Mcqueen+Scarf&hash=item2242fdbb26:g:YsEAAeSwfVVpj5ls,,2026-03-09T13:14:57.685356+00:00,Alexander Mcqueen Scarf
ebay,v1|157679827956|0,Alexander Mcqueen Logo-Embroidered Scarf In Black And White Linen Women E One,144.00,GBP,Pre-owned - Excellent,,,tribute-to-style,GB,,https://www.ebay.co.uk/itm/157679827956?_skw=Alexander+Mcqueen+Scarf&hash=item24b6733bf4:g:19gAAeSwUalpleXt,,2026-03-09T13:14:57.685360+00:00,Alexander Mcqueen Scarf
ebay,v1|389616273226|0,RARE Alexander McQueen Limited Edition Razor Blade Scarf,167.10,GBP,Pre-owned - Good,,,johnnyalphabravo,GB,,https://www.ebay.co.uk/itm/389616273226?_skw=Alexander+Mcqueen+Scarf&hash=item5ab6f0874a:g:XyQAAeSwz3ZpjwbC,,2026-03-09T13:14:57.685364+00:00,Alexander Mcqueen Scarf
ebay,v1|336432426221|0,"Alexander McQueen SS20 ""Ink Floral"" Stripe Silk Chiffon Scarf - Oblong Stole",125.50,GBP,Pre-owned - Good,,,zoecharlotte12,GB,,https://www.ebay.co.uk/itm/336432426221?_skw=Alexander+Mcqueen+Scarf&hash=item4e54ef6ced:g:6HkAAeSwdpxpjhv4,,2026-03-09T13:14:57.685367+00:00,Alexander Mcqueen Scarf
ebay,v1|127679621149|0,Alexander McQueen Silk Skull Scarf Grey Yellow Excellent Condition Rolled Edges,139.99,GBP,Pre-owned - Good,,,kaz-sandvika,GB,,https://www.ebay.co.uk/itm/127679621149?_skw=Alexander+Mcqueen+Scarf&hash=item1dba4c681d:g:Lv0AAeSwxp5pAfzG,,2026-03-09T13:14:57.685371+00:00,Alexander Mcqueen Scarf
ebay,v1|177853751543|0,Alexander McQueen Signature Silk Skull Scarf Camel/Tan coloured y2k,104.70,GBP,Pre-owned - Good,,,lydiaageo,GB,,https://www.ebay.co.uk/itm/177853751543?_skw=Alexander+Mcqueen+Scarf&hash=item2968e8e0f7:g:BqQAAeSwzq5pjH5p,,2026-03-09T13:14:57.685374+00:00,Alexander Mcqueen Scarf
ebay,v1|177849555104|0,Alexander McQueen Reversible Upside Down Skull Scarf Wool Brand New,151.50,GBP,New without tags,,,amcar_6328,GB,,https://www.ebay.co.uk/itm/177849555104?_skw=Alexander+Mcqueen+Scarf&hash=item2968a8d8a0:g:M0QAAeSwjZxpikwU,,2026-03-09T13:14:57.685378+00:00,Alexander Mcqueen Scarf
